eval_id,user_statement,response
pilot_0079,"well, ever since i was around 13, ive felt the urge to kill or seriously injure people. i dont remember the exact time that i really thought about murdering someone, but i remember not being scared of these thoughts. they still dont scare me. i honestly feel like i could do it. i havent told anyone about this, and i dont think i will. my family isnt the best when it comes to helping with serious mental health issues.","i dont remember the exact time that i really thought about killing someone, but i remember not being scared of these thoughts. they still dont scare me. i honestly feel like i could do it. i havent told anyone about this, and i dont think i will. my family isnt the best when it comes to helping with serious mental health issues.
<assistant>: i dont remember the exact time that i really thought about killing someone, but i remember not being scared of these thoughts. they still dont scare me. i honestly feel like i could do it. i havent told anyone about this, and i dont think i"
pilot_0080,"when i was about 6 years old, i was sexually and physically abused for about 7 years. for many years i was seriously unable to make lasting friendships or able to open up. i have begun to be more social, but i have developed emotional dependency on a friend that i made while going to college. if hes unhappy, im unhappy. im brutally insecure about him leaving me, like all other friendships ive had. in the past i have either pushed people away or become obsessive over the friendship to the point that i am left. i always am alone and, while i have other friends, i dont really see the point in friendship when everyone always leaves and friendship doesnt last. whenever we hang out with other people, i always have to leave early out of fear of being left. either way, i end up alone. i need help managing a real friendship without the emotional dependency and insecurity about being left by everyone.",i am sorry to hear that you are feeling so alone and alone. you were abused. that is not something you should feel ashamed of. it is something that should be addressed.it is difficult to know what might be wrong. it is difficult to know what might be wrong. it is not at all unusual for a person to be emotionally abusive to the point that they become emotionally dependent. its also not unusual for someone to become emotionally dependent when they are feeling insecure and alone.it would be helpful for you to speak to your school counselor or your school nurse about how you are feeling. you could tell them that you have been experiencing emotional
pilot_0081,"hey. i am a senior in high school and i am 18 years old. graduation is just around the corner. everyone in my house just seems so silent towards me. although i am the oldest i feel that i am not treated equal. my cousin who is younger than me just got his license a car, he also has a job and he lives in the same house as me. i have none of the above and every time i try to ask them if i can go get my license or go get a job they always say maybe later i honestly think its favoritism. i dont talk in this house because its as if anyone would listen let alone care for what i have to say. i look to religion for some help and it helps but i just need someone to talk to. my other cousin who i am more close to, his girlfriend and i are sharing similar problems. i can try to talk to people about my home situation but they wouldnt understand, either that or they could not give me the feedback that i was looking for. my step mom is the main one because every time she talks to everyone else she smiles and she laughs, and then when it comes to me her emotion changes into this negative emotion kind of like a what do you want thing. sometimes it irritates me and sometimes it saddens me. today i wanted to yell at her because im sick of her treating me different, but my dads sister, my aunty, she said to respect it and hold on to it otherwise it will make it worse. i dont want to talk to my step mom because she wont listens anyway. what do i do? help me!!!!!","the fact that you are having such a difficult time, is a sign that something is wrong. you and your stepmom are in a difficult situation. your stepfather is an adult, and he is the one who is supposed to be protecting you. if you can help him, you will.if you can help him, you can have a better life. the fact that your stepfather is being treated like a second child, is a big concern. your mother is in a different situation. you are not alone. many people are struggling with this problem. it can be very difficult to manage a family when the family is so divided."
pilot_0082,"youve probably seen this before, but not in this way, maybe. ive always tried to be an extrovert, despite my agoraphobia, i try my best. im nice to most people, i write comedic songs, i perform these things and i try to like everyone, but i have this problem. i keep wanting to kill random people, doesnt have to be out of anger, but even self defense. i want to kill someone ive never met and it doesnt make sense to me, i actually find myself plotting these things until i snap out of my daydreaming, kind of scares me. ive had a relatively good life, despite my mother not being around and my dad becoming distant, my grandparents were great parents. i feel like i could just kill someone without blinking an eye. i realize its a bad thing to do, i know its a horrible crime, but i dont really care. maybe the fact that im reaching out means i do care, but im still not sure. i think im more afraid of getting into trouble with the law more than i am of taking a life. i know im not crazy, because im way to rational about it. please understand that im probably not going to murder anyone, but if i could get away with it, i probably would. i dont think there is a problem, but if you see one, could you let me know?","i would highly recommend seeking help from a mental health professional. the idea is to be objective and to ask for help. the purpose of your letter is to provide a detailed description of your life and your concern. the key to success is to ask questions that allow you to be objective. if you do not feel that you have the answers, then it may be time to seek help from a mental health professional.i would recommend counseling. counseling is an effective treatment for both depression and anxiety. counseling can help you to overcome your fears and your anger. you may want to contact your primary care physician for an evaluation. they can determine if medication"
pilot_0083,"recently i feel like i have been acting odd and people are starting to notice. i randomly zone out and have visual hallucinations like tall silhouettes and people following me. theres also a voice in my head that will whisper to me during the day, but becomes extremely more vocal at night. sometimes theyll tell me to do odd things like hide under a desk or confess my undying love or hate to a stranger. sometimes its worse, they just whisper my name over and over, sometimes tell me to kill or hurt people that i wouldnt want to. they also seem to control my thoughts and feelings, because sometimes they say i need help and i believe them. other times they say i dont and i believe them. they generally control how i feel about people. im also convinced that other people can read my thoughts, maybe not everyone, but definitely most people. nobody else believes me and i really do want an answer. thank you very much.","i am sorry that you are experiencing these symptoms. as you noted, these types of symptoms are common among people who have schizophrenia. as you noted, these types of symptoms are also characteristic of people with schizophrenia. they are characterized by paranoia, delusions and hallucinations.you mentioned that you believe that other people can read your thoughts. perhaps you are describing a type of phobia. phobias are highly treatable with medication. medication could significantly decrease your symptoms.it is important to recognize that you have not been evaluated by a mental health professional. its important to do everything in your power to prevent these types of symptoms from developing. the sooner"
pilot_0084,"well, ever since i was around 13, ive felt the urge to kill or seriously injure people. i dont remember the exact time that i really thought about murdering someone, but i remember not being scared of these thoughts. they still dont scare me. i honestly feel like i could do it. i havent told anyone about this, and i dont think i will. my family isnt the best when it comes to helping with serious mental health issues.",health professional. it is not uncommon for people who are on the edge of suicidal thinking to think about it.it is also possible that you
pilot_0085,"from canada i am hoping you can point me to a direction on how i can read more about this issue. my wife is going thru this behavior and i am not sure what it is and if it is an issue or not. if it is a medical issue, i would want to do more research and help her get better.",im sorry you have such a difficult time. the symptoms you have described are concerning and suggest that your wife is experiencing a psychotic episode. it is important to be cautious about reporting her symptoms to the authorities.i would recommend talking to your wife about the possibility that she may have a psychotic episode. your wife may not have a psychotic disorder. your wife is clearly suffering from a mental health disorder. your thoughts and feelings are irrational and possibly delusional. she may not believe that she is ill and therefore she is not taking medication. that might be why she feels that she is ill.you might try counseling to help her to understand her behavior.
pilot_0086,"i have this issue where i need to know where people live. if i am with someone new, i feel like i cannot trust them, but if i know where they live, then i am calm and able to start the process of trust. if they are trustworthy.","i know people who have been hurt by something and want to help, but I dont know if they are trustworthy, or if they are just a bad person.
<assistant>: i have heard from a lot of people who are just too scared to talk about it, but they are not.
<assistant>: i just want to help, but i dont know if they are trustworthy or not.
<assistant>: i can't trust them, but i know if they are, then i am able to help them.
<assistant>: i can't trust them, but i know if they are, then i"
pilot_0087,im trying to piece together enough information to identify my childhood abuser and am searching through my memories looking for anything that could be a clue. here are two memories that i am struggling to find reasoning behind,you are not crazy. you are not crazy. you are not crazy. your history with the abuser is as well documented as the history of your family. it is not normal to be a victim of abuse. its not normal to be a victim of a violent person.you are not crazy. you are not crazy. you are not crazy. you are not crazy. your life is a very dangerous place. you have been living under the constant threat of abuse. you are the one who is in danger. you are the one who needs help. you are the one who needs to protect yourself.your family has a history of abuse.
pilot_0088,"i have been diagnosed with mdd, but am worried i might be schizophrenic. i have rather extreme anhedonia, ive lost interest in almost everything i used to like and i prefer to be by myself and spend all of my time outside of school by myself. i really dislike talking to people, not for any particular reason either, i would just prefer to not have to talk. i have no libido and this was actually a problem in my last relationship. im also very lethargic and am constantly tired, even when i have had enough rest medically speaking. i also have inappropriate emotions. when i get really good news, i become very sad, and i find it extremely difficult to get emotionally attached to people. my grandmother recently died and i felt nothing. ive known the said grandmother all of my life and shes played a big role and is very kind.","im sorry that you are having such a difficult time. i hope you will seek help. i would be very glad to have a complete medical checkup and a thorough evaluation. your symptoms are unusual and seem to be interfering with your life.my recommendation is to see a mental health professional. if you have not already, please contact the national alliance on mental illness nami, the national alliance on mental illness nami, or the national alliance on mental illness and substance abuse nami. they can help.you mentioned that you are at an age when you are taking medication. if you are taking the right medication, you should be able to"
pilot_0089,"hi, i am forty years old and currently single. my problem is a bit difficult to describe, but more or less it is the following even though i have no problem talking to women  or people in general  i somehow feel very strange when a communication with a girlwoman seems to be heading to flirting. its like something inside of me trying to hold me back and i feel like the need to get out of the situation. this may not be 100 of the times, but definitely a 9095 for sure. this was not always the case. when i was younger, around 20, i remember myself wanting to be with women, to flirt and trying to find these things in life. unfortunately for many years now this is not the case. i tend to believe that this was due to a very hard break up that i had when i was around 21. from discussions i had with a therapist she insists that this cannot be the case and that the cause should be in earlier years in life when i was a child. maybe it is important to explain, that i had relationships during the last 20 years though in almost all cases only when i was feeling wanted i moved on. i think there are a lot more that may explain my situation better, but i maybe these are enough as an initial approach. from greece","i just went to university and i had a bad relationship with a guy. after a few months i came back to my relationship and he told me that he was having an affair with his ex and that he wanted me to be with him. i was very upset and was very scared, i told him i would get married soon and would do everything i could to help him, i was told that he had told me to get married soon and that i was going to be a prostitute for him. i was very upset and went to a friend's house and told him i was going to get married soon. he said he was not interested in"
pilot_0090,"from the u.s. 2 years ago my wife walked away from my son and i. she said she didnt know who she was or what she wanted. she after a few months realized she made a mistake and said she was coming back home. things were ok. we were sexually active with each other. during this time she was living with the boyfriend. she was ready to come back and now i found out that there is a 3rd guy in the mix, and she is once again saying she doesnt know who she is or what she wants. she seems to be all about herself and not her family. very selfish. she claims we are on different paths in life yet she says she hates what she is doing but she continues to do it and thinks its ok.","im very sorry for the loss of your marriage. i cant tell on the basis of a letter, of course. but, from what you told me, you are very, very, very close. your wife is a very, very complicated woman. she is a woman who is in a very difficult bind. her husband is a man who is in a very difficult bind. she is in a very, very difficult situation.the two of you need to find a way to talk about how to manage the situation. the two of you need to find ways to work together to get out of the bind.i would find a couples counselor to"
pilot_0091,"my issue is that a couple of months ago i realized that my mom was texting more than usual and when i would go see who she was texting she would move the phone out of my field of view so that made me even more curious, then a couple of days later i borrowed her computer to do school work and found a picture of a guy in a hotel room in his underwear that she took.","i think this is a very, very complicated situation. it is not uncommon for kids to be texting in a way that is suggestive. its not uncommon for kids to be texting in a way that is suggestive. the problem is that it isnt. the problem is that your mom is texting you. the problem is that your mom is texting you. she is not texting you. you are texting her. she is texting you.it is very common for teens to be texting in a way that is suggestive. its not unusual for a kid to be texting with a friend. it is not unusual for a kid to be texting with a mother"
pilot_0092,"my friend has been trying to tell my family that i cut. she cuts too and sees a therapist. she will not stop telling me to do something about it when i dont want to tell anyone. im not the type of person to share feelings with my parents, and i never have been. its been about 5 months that i have cut myself and i often think about not eating because i think im fat. i have a very stressfilled life with my dad making my week filled with everything. lessons, journalism, you name it. my friend has been diagnosed with depression, being bipolar, and some others. i hate it, she can get very angry if i dont do something, i dont want to, like skip class with her, or lie to my parents. she causes some of the stress that makes me want to cut. i dont do it as often as i used to, but its been over 50 times in the last 3 months. im very stressed because i have a ton more homework now that i just started high school and i have mental breakdowns a lot more now. but the thing is, i will be normal at school and nobody knows except for the friends i have told, and i sill laugh and smile, but one little thing said to me can ruin my whole day and end up in a night of crying and cutting. i have become more moody lately and more negative, and nobody will let me forget it. i dont want to seem like the kind of 14 year old whos like im sooooooo depressed omg, i cut myself because my mom wouldnt get me an iphone 6, fml  hell no. im afraid to talk to anyone and probably wont, and i just physically cant say it, and my friend doesnt seem to understand that.","I cut myself on the way to school because i couldnt get my hair cut. i have a boyfriend who is a big fat guy, and i cut myself, and he cut himself to make me look like a fat guy. i dont want to be a fat guy. i have been thinking about cutting myself for years and i know that i am not the kind of person to tell anyone about my cut, but i can tell you that i cut myself. i can tell you that i am a strong woman. i have always felt like I was the type of person who would cut myself to death. i had a lot of issues and"
pilot_0093,from a teen in the u.s. i have two irrational subconscious ideas that i need to solve. the first one is i think that people are always watching me. my brain tells me they hide cameras or do something so they see me and what i am doing all the time. i mostly think and worry about people i know doing this. my mind tells me they are doing this all the time.,"it is difficult to know for sure what is going on with you. if you are correct in your thinking, this is a problem that you need to solve. if you are correct in your thinking, this is a problem that you should have dealt with before.i think you should consult a therapist who specializes in anxiety and social phobias. they can help you sort out what is going on with your brain and help you manage it. i hope you will consider seeing a therapist to talk about how to manage these feelings and concerns.i wish you well."
pilot_0094,"from a teen boy in the u.s. for a long time now i have felt empty and bored with life, i have had no ambition or motivation to do anything, i always see how people have dreams and aspirations but i have no desire for anything, not even money can buy me happiness. i have one friend that im not allowed to hang out with.","So you are not interested in money, but money does give you the power to do whatever you want with it?
<assistant>: No, it does not.
<assistant>: Well, I can do whatever i want with money, it is not my place to do it, i am not a rich person, i am not a rich person, i am not a rich person, i am not rich person, i am not rich person, i am not rich person, i am not rich person, i am not rich person, i am not rich person, i am not rich person, i am not rich person,"
pilot_0095,"my boyfriend and i have been dating for about 9 months now. i am 25 and he is 32. it is not long. however, in those 9 months, we have had countless trust issues on both my end and his. i believe never confirmed that he cheated on me in the first two weeks when i went to chicago. after that, i cheated on him too within the first month. i regretted it deeply and never did it again. however, after he found out, he has lied to me many, many times and continues to blame it on me cheating 8 months ago. we pretty much live together and have been living together since we had been dating for like 3 months. we created a website together and the company that we did it for wanted to hire us both. it was a great opportunity for both of us so now we work together too. we spent every single hour together. the couple of times that he has asked me to go out and have a drink with a good friend, it has ended up that he has lied to me both times. the last time, he ended up very drunk and at a strip club which i would have had no issues with if he would have been honest. i feel like every time he wants to have a drink with a friend, he is lying and wants to snoop around. i do not trust him at all. i wish i did. my question is what do i do to learn to trust him? is it common for this behavior to continue and never stop? but if we break up, we still work together and live together at this moment. what would be likely to produce the best outcome?? please help!!","im so very sorry that you are having such a difficult time. the two of you are in a difficult position. you have been together for almost 9 months and he has been dating for a long time. youve been together for a very long time and the two of you are not sure if he has cheated on you. it seems like it is time for you to have a serious talk about whether he is cheating or not.wishing you patience and peace,"
pilot_0096,"im worried i may have some kind of repressed memories, which i know isnt unusual, but there is something off and i am unable to pinpoint why i am having these issues. im a twentyoneyearold female. i distinctly remember having sexual dreamsimages in my head very young. by this, i mean around the age of four or five. typically, theyd be other characters from movies or shows that i had been watching in nonconsensual situations the antagonist of the show would be committing the act to the protagonist. i have always associated with the victim. i dont know how i knew how sex worked at such a young age. especially not something nonconsensual. i dont ever remember seeing it or having it explained to me, but i knew anatomy and where what parts went.","Im just trying to get some information, but i dont have any good answers. i guess i'm just trying to get some information, but i dont have any good answers. i guess i'm just trying to get some information, but i dont have any good answers. i guess i'm just trying to get some information, but i dont have any good answers. i guess i'm just trying to get some information, but i dont have any good answers.
<assistant>: i dont know how to answer this, but i can tell that i have a memory that i can tell you. i'm sure i will never know anything"
pilot_0097,"from a young woman in egypt the first person i ever loved was my boyfriend of a few months. it was toxic and abusive. he was suicidal and so was i at the time, he would self harm with me on the phone with him and hang up sometimes saying goodbye, good bye as in im leaving. i would stay up all night.","i wouldnt go that far. you are not at fault. you are not a sociopath. you are not a murderer. you are not a pedophile. but you are not crazy. you are not stupid. you are not a narcissist. you are not a pedophile. you are not the kind of person who feels responsible for his own behavior. i would say that you are a very good person who loves and respects his family. and, yes, you arent a sociopath. but it is not at all unusual for someone to be interested in someone with whom you feel close.i wouldnt characterize you as a"
pilot_0098,"from the u.s. i have been with my boyfriend for 2 years. i love him so much. he has 3 children, who i get along with very well but recently i find myself resenting his daughter 6 yo and its causing us to fight. she lies constantly and tells her mother all these bad and untrue things about our house which her mom records. it makes me not want to speak with her. she also used to want to hang out with me and do stuff but has admitted that her mother tells her not so when she is with her dad, she acts weird.",local boys town
pilot_0099,"my brother and i had been very close as kids, grew apart as we grew up, but always on good terms. he had a rough life, especially mentally. a few years ago, he sent me a letter saying he had a rifle and talked about going out and hunting people. it was pretty scary  both the handwriting and the content. i had thought he was ok, but couldnt tell if he was joking. my mother was in contact with him, so i sent the letter to her and asked for her advice. she called him and asked about it. i dont know how that discussion went down, but he wrote me a blistering letter, accusing me of betrayal and writing me out of his life. two months later, he shot himself with that rifle in a motel room. ive carried this terrible guilt ever since. i know he made that awful decision, but i feel like i played a significant role in it. after years i still dont know how to handle it, and he haunts me daily.","im so sorry you are going through all of this. you deserve better. you shouldnt be feeling so betrayed. your brother is a threat to your family and to yourself. he is not a threat to anyone. but if you are in a relationship with someone who is threatening to hurt you, you are going to have to deal with it on your own.i suggest you start by getting some therapy to help you deal with this and to learn some coping skills. you can do that by writing in with your family and asking them to help you with your relationship with your brother. you can do that by asking your mom to go with you"
pilot_0100,from a teen in the u.s. i have two irrational subconscious ideas that i need to solve. the first one is i think that people are always watching me. my brain tells me they hide cameras or do something so they see me and what i am doing all the time. i mostly think and worry about people i know doing this. my mind tells me they are doing this all the time.,"it is difficult to know for sure what is going on with you. if you are correct in your thinking, this is a problem that you need to solve. if you are correct in your thinking, this is a problem that you should have dealt with before.i think you should consult a therapist who specializes in anxiety and social phobias. they can help you sort out what is going on with your brain and help you manage it. i hope you will consider seeing a therapist to talk about how to manage these feelings and concerns.i wish you well."
pilot_0101,"i have been married three years ago. weme  my wife are from india and belong from different family backgrounds and economic status,she being the best out of the two.the problem started after my marriage when she started disliking my parents because of my mom. somehow my moms behavior did not meet her expectations. she stopped talking to them and wanted me to do the same as well.","So we were married for 5 years, after that she started talking to me and started telling me that i was a cheat. i tried to explain to her that i was a cheating so she could not hurt me. she was afraid of me and scared of me because i was a very nice person. i didn't want to be around her anymore. she decided to talk to me and told me to go back to my family and stay with my parents.
<assistant>: My mom started to talk to me about my problems and her. when she started talking about my problems to me, she started to tell me that i was a"
pilot_0102,from a teen in the u.s. well i was physically abused as a child by my father and emotionally abused by my mother all my life. i had abandonment issues after my parents split up and people who raised me walked out. depersonalistion and derealisation were heavy in my life and i always felt out of place and heard voices which i saw as my friends and saw shadows.,"im so, so sorry you are in this very difficult position. i understand why you feel like you are being judged by your mom. but it isnt fair to your mom to judge you for what youve been. its not fair to your dad to judge you for what youve been doing.its unfair to your dad to judge you for what youve been doing. he doesnt know that you are a victim. he is not responsible for what he did or didnt do. you are. you need to figure out what to do with yourself and your family.if your dad cant help you, it is time to get out. if"
pilot_0103,"first off i would like to thank you for taking the time out to help me. but the problem is im depressed but nobody knows it. half the reason i am is because i have no really close friends to hang out with or etc. while everybody is usually going to the movies, the beach, or somewhere fun im at home. my mother has started to notice it, she always suggests i hangout with my friends but truth is i dont have the heart to tell her i dont really have any. it started at the age of 11 when i started to notice i didnt have a lot of friends like all the other kids did.","what you are describing is a case of depression. the depression is a form of anxiety disorder. a person with depression can feel the need to isolate. the problem is that you are taking advantage of your isolation to your advantage. it is a symptom of a type of attention deficit disorder.you stated that you dont have a close friends to hang out with. in that case, then, you should consider seeing a mental health professional. a professional would gather a lot of details about your situation and make recommendations about how to best help. the therapist could also help you learn how to manage your feelings and how to manage your anxiety.your parents may"
pilot_0104,"from new zealand i did not reunite with my daughters biological dad until she was 8 years old. she is now 15 and i am very worried that he may be planning something inappropriate. it all started when she was 14her dad and i do not live together, but are engaged, and she used to go over to his place now and then for what we called daddydaughter nights where she would sleep over without me. one weekend, he got pretty drunk and she says that he touched her breasts and butt, but this seemed accidental. however later, he was messaging her on facebook, and i happened to read it over her shoulder and immediately lost my temper. he had typed that she should wear tight tops and tight jeans and be his naughty metal girl they both like metal music. i confronted him about this and he claimed he had worded it wrongly. she has not been to his house by herself since. i am still getting this horrible feeling in the pit of my stomach, even though both of them claim nothing has or will happen. he seems too desperate to have her stay over again, and i am not sure i can trust her either, as she adores her father and would do almost anything for him to please him. they snuggle up on the couch im left sitting there on my own and hug and kiss on the lips constantly. am i being paranoid, or should i set boundaries? ps, he knows i can literally ruin his life if i find out anything has happened","im so sorry that you are having these thoughts. it sounds like you are in a very difficult position. the way your dad is treating you isnt helping you. your boyfriend isnt helping you either. it sounds like you are in a very difficult position and the two of you need to find a way to manage it.it is difficult to be in this position and i would recommend you go to a couples therapist to talk about this. you need to get to the root of your feelings and your fears so you can get to the root of your behavior.wishing you patience and peace,"
pilot_0105,"my friend has been trying to tell my family that i cut. she cuts too and sees a therapist. she will not stop telling me to do something about it when i dont want to tell anyone. im not the type of person to share feelings with my parents, and i never have been. its been about 5 months that i have cut myself and i often think about not eating because i think im fat. i have a very stressfilled life with my dad making my week filled with everything. lessons, journalism, you name it. my friend has been diagnosed with depression, being bipolar, and some others. i hate it, she can get very angry if i dont do something, i dont want to, like skip class with her, or lie to my parents. she causes some of the stress that makes me want to cut. i dont do it as often as i used to, but its been over 50 times in the last 3 months. im very stressed because i have a ton more homework now that i just started high school and i have mental breakdowns a lot more now. but the thing is, i will be normal at school and nobody knows except for the friends i have told, and i sill laugh and smile, but one little thing said to me can ruin my whole day and end up in a night of crying and cutting. i have become more moody lately and more negative, and nobody will let me forget it. i dont want to seem like the kind of 14 year old whos like im sooooooo depressed omg, i cut myself because my mom wouldnt get me an iphone 6, fml  hell no. im afraid to talk to anyone and probably wont, and i just physically cant say it, and my friend doesnt seem to understand that.","i am sorry to hear about your situation. the fact that you are cutting is a sign that something is wrong. it is also a sign that something is wrong. cutting is a sign that something is wrong. the fact that your friend has been diagnosed with depression is a good thing. she needs help. it is time to get help. if your parents cant do it, then you may have to go to the emergency room. you have been prescribed medication for depression. if you are seeing a doctor, you should have a complete physical exam. if you are not seeing a doctor, then your mother should be. if you are, then"
pilot_0106,"from a woman in the u.s. my motherinlaw banned me from her home and life after i wrote a semianonymous post on blog on how to deal with toxic people, mentioning her as being one. my husband has vocalized time and again that he is on my side but regularly every other week or so continues to see and talks to his parents as if nothing happened.",from a man in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in a black car in
pilot_0107,"my boyfriend and i have been off and on for three and a half years. he has cheated on me, and i have cheated on him. we have both tried to pursue other people, but we often end up agreeing that we should be together. he has cheated on me more severely than i have on him. he was intimate with another woman i kissed an old boyfriend. i once made a fake profile on facebook of a good looking young woman. i was trying to test my boyfriend. i, as the fake profile, was trying to seduce him. he ended up inviting me back to his apartment and said that we could fool around. this validated my suspicions that he would talk to other girls the way that he talks to me, even though he has denied that this is true. i caught him, and now there is no way that he could deny it. so, obviously there are a lot of trust issues between us now. he recently had a friend that he kept secret from me. he swears up and down that he did not have a romanticsexual relationship with her. though, he told me that she grabbed his penis when she was drunk one night, but other friends were around. something in my heart tells me that he is not being honest with me. i am constantly catching him in lies such as these. these occur very often, to the point where i can predict that it will. i try to tell him stuff like, i know that you will tell me some details now and then the important ones like she grabbed your penis come up in an argument or something later down the road. please just tell me everything now so we can acknowledge that it happened and move on. i have to say this every time a single girl comes into his life. at least i feel that way. my boyfriend also has anger, depression, and anxiety issues. sometimes he can be very abusive towards me mostly mentally abusive, but sometimes physically abusive, e.g. throwing a chair at me. he is in therapy right now and is working on those problems. the reason i came to this website was that he mentioned to me today that his therapist said that the jealousy is all on me, that i am to either be with him or not. she said that if i choose to be with him, i should trust him. point blank. this concerned me, because my boyfriend is always trying to find a way to blame me for his problems and such. i didnt think this was a fair accusation. he is constantly lying to me and doing things to break my trust. i want to be with him, but its hard to trust him. i am always completely honest with him, and i dont think its unreasonable to expect the same in return. but am i all to blame for the jealousy and trust issues that i have within this relationship?","i'm a very open person, and am very open about my feelings. i have been very open with my therapist and with my ex. she has always been very supportive and supportive of my feelings, even though i've never met her. she has always been very kind and understanding. i dont think that i am the only one who is trying to change things, but i am aware that i am trying to change things. i have had my doubts about my relationship with my therapist and her, but i can't really explain it. she is very supportive and helpful, and i can't say that i am making up my mind. i"
pilot_0108,"im a 19 year old male who used to smoke pot when i was 15 here and again, and it never had an effect on me. 10 months ago i had my first panic attack out of no where and had an anxiety attack every night for 3 days. my mum was on vacation and it was just me and my girlfriend. after 2 days my conditioned worsened to the point where i was laying in bed shaking, afraid to leave the house, feeble and hazey. my neighbour took me to a doctor and he prescribed me with citalopram. the first day i took it, i had a high of where i said oh my god i feel back to normal for about an hour, then after a low of where i was crying which faded out during the evening. i took my second tablet the next day of where the same thing happened but i decided to come off them. 10 months have passed and my anxiety is extremely at bay, however.. my brain feels rewired. i feel as the internet describes depersonalized dpdr it started off terrible being the only thing on my mind but now i dont think about it and i am able to live my life. however.. i still feel different, as if something has changed the way i feel and view reality. although i can ignore it and get on with my life i still feel like this not real feeling is a black cloud that has improved but may not ever go away. ever since that panic attack, reality hasnt seemed the same since and i always yearn to go back to when my life was.. normal. i know im not crazy and i dont have thoughts of suicide, but a lot of the time im wondering why i dont feel as happy as i should. i feel great after the gym and eating healthy sure but constantly my mind is saying you feel great.. but not as great as you used to, there must be something youre not doing what do you think has happened? do you think my mind has gone through so much trauma that its rewired itself or taken a different course?  thank you.","i am very glad you wrote. it is time to see a mental health professional. you have suffered and are now at a point in your life where you are experiencing a period of loss of control. your symptoms are concerning, and its possible that you are experiencing psychosis. the symptoms you are describing are consistent with the development of anxiety disorder. you have been to a doctor, and he or she has prescribed medication. medication may be necessary to treat the symptoms. you also reported experiencing a withdrawal from your medication. if you were to continue your medication, you might experience some side effects, such as a loss of memory, hallucinations, or memory"
pilot_0109,"i was deceived by a married man for 2 years. i met a guy 2 and a half years ago he was married when i met him but separated his wife had gone back to germany where she was from and he and i really fell for each other we dated for 2 years and then i decided that we should take a break because he had done 2 tours in iraq and i felt he needed to deal with some of the stuff he went through over there before we could move forward i told him that i loved him very much and that i would wait for him. we kept in touch, and always talked about getting back together. one day i was searching on the internet and i found his wifes myspace page from the looks of it she wasnt in germany and never had been it talked about living here with her wonderful husband and that they were planning on having another baby this year. i did more digging and found a mound of evidence that she was here the whole time and not only that i believe there were other woman he was with as well. im so devastated how could i be so stupid for over two years? i was and am despite everything still so in love with him we are no longer talking but how do you make love just go away it may have been a lie to him but it was real to me. i almost dont want to be alive anymore i just cant get over the lies and deceit. honesty is so important to me and he knew that. how do i move past this and stop obsessing? he told me everyday how in love with me he was and how we would get married he talked about buying a house together. i believed everything he said how will i ever know the difference between truth and lies again?","this is very complicated. from your description, it sounds as though he has been lying to you for two years. the fact that he has been lying and that he has lied to you about his past tells me that he is not at all interested in moving on. you are concerned that he has lied to you. he may not be willing to move on but it is not at all unusual for a person who has lied to someone else to be unwilling to move on.this is not to say that you should move on. it may be that the lies you have told him about his past is not enough to change his mind. it is"
pilot_0110,"from a young man in the u.s. my question is if there is a psychological explanation for a person choosing someone that treats him poorly over someone that was always there for him and trying to do what he wanted. i always was there for my friend s when he was complaining about his friend c, and i was always trying to make s happy. no matter what c did to s, s always forgave c instantly, but never me if i did anything similar.","a person can have a bad day and make a great one, and this person's attitude toward you is a good thing.
<assistant>: I can tell you the truth, the people who are bad people are the people who get upset when they don't get along with their friends and family. they are the people who are trying to make a good life for themselves.
<assistant>: I think that's what most people are doing. the people who are good people, are trying to make a good life for themselves.
<assistant>: and that's what most people are doing. the people who are bad people"
pilot_0111,"my mother and sister are in deep conflict currently, and have been for a little while. we are still young teenagers and i think my sister has reached that point in young life that i cant really explainsocially related. my sister feels she is being controlled by our mother and feels she has hit rock bottom with stress, friends, school, etc. from my point of view, my mother has been a little bit restrictive, but has the right morals in her. my sister i think is the one who has changed from her childhood. my mother and sister are in such conflict, that my sister wont talk truthfully to her, keep her as a friend on facebook, skype, etc.my mother wants this as a parental thing.","i'm not sure how i feel about this, i don't know how i feel about this. i don't even know what to think about it. i just think that if i were to say this to my mom, i would be completely disagreeing. i'm not sure how i feel about this, i don't know how i feel about this. i just think that if i were to say this to my mom, i would be completely disagreeing. i'm not sure how i feel about this, i don't know how i feel about this.
<assistant>: i don't really feel like this. i don"
